n_neighbors,weights,algorithm,leaf_size,p,MMRE-
15,uniform,auto,50,2,229.22842
15,uniform,auto,100,1,238.39749999999998
15,uniform,auto,100,2,229.22842
15,uniform,ball_tree,10,1,238.39749999999998
15,uniform,ball_tree,10,2,229.22842
15,uniform,ball_tree,20,1,238.39749999999998
15,uniform,ball_tree,20,2,229.22842
15,uniform,ball_tree,30,1,238.39749999999998
15,uniform,ball_tree,30,2,229.22842
15,uniform,ball_tree,40,1,238.39749999999998
15,uniform,ball_tree,40,2,229.22842
15,uniform,ball_tree,50,1,238.39749999999998
15,uniform,ball_tree,50,2,229.22842
15,uniform,ball_tree,100,1,238.39749999999998
15,uniform,ball_tree,100,2,229.22842
15,uniform,kd_tree,10,1,238.39749999999998
15,uniform,kd_tree,10,2,229.22842
15,uniform,kd_tree,20,1,238.39749999999998
15,uniform,kd_tree,20,2,229.22842
15,uniform,kd_tree,30,1,238.39749999999998
15,uniform,kd_tree,30,2,229.22842
15,uniform,kd_tree,40,1,238.39749999999998
15,uniform,kd_tree,40,2,229.22842
15,uniform,kd_tree,50,1,238.39749999999998
15,uniform,kd_tree,50,2,229.22842
15,uniform,kd_tree,100,1,238.39749999999998
15,uniform,kd_tree,100,2,229.22842
15,uniform,brute,10,1,238.39749999999998
15,uniform,brute,10,2,229.22842
15,uniform,brute,20,1,238.39749999999998
15,uniform,brute,20,2,229.22842
15,uniform,brute,30,1,238.39749999999998
15,uniform,brute,30,2,229.22842
15,uniform,brute,40,1,238.39749999999998
15,uniform,brute,40,2,229.22842
15,uniform,brute,50,1,238.39749999999998
15,uniform,brute,50,2,229.22842
15,uniform,brute,100,1,238.39749999999998
15,uniform,brute,100,2,229.22842
15,distance,auto,10,1,234.94856
15,distance,auto,10,2,227.27332
15,distance,auto,20,1,234.94856
15,distance,auto,20,2,227.27332
15,distance,auto,30,1,234.94856
15,distance,auto,30,2,227.27332
15,distance,auto,40,1,234.94856
15,distance,auto,40,2,227.27332
15,distance,auto,50,1,234.94856
15,distance,auto,50,2,227.27332
15,distance,auto,100,1,234.94856
15,distance,auto,100,2,227.27332
15,distance,ball_tree,10,1,234.94856
15,distance,ball_tree,10,2,227.27332
15,distance,ball_tree,20,1,234.94856
15,distance,ball_tree,20,2,227.27332
15,distance,ball_tree,30,1,234.94856
15,distance,ball_tree,30,2,227.27332
15,distance,ball_tree,40,1,234.94856
15,distance,ball_tree,40,2,227.27332
15,distance,ball_tree,50,1,234.94856
15,distance,ball_tree,50,2,227.27332
15,distance,ball_tree,100,1,234.94856
15,distance,ball_tree,100,2,227.27332
15,distance,kd_tree,10,1,234.94856
15,distance,kd_tree,10,2,227.27332
15,distance,kd_tree,20,1,234.94856
15,distance,kd_tree,20,2,227.27332
15,distance,kd_tree,30,1,234.94856
15,distance,kd_tree,30,2,227.27332
15,distance,kd_tree,40,1,234.94856
15,distance,kd_tree,40,2,227.27332
15,distance,kd_tree,50,1,234.94856
15,distance,kd_tree,50,2,227.27332
15,distance,kd_tree,100,1,234.94856
15,distance,kd_tree,100,2,227.27332
15,distance,brute,10,1,234.94856
15,distance,brute,10,2,227.27332
15,distance,brute,20,1,234.94856
15,distance,brute,20,2,227.27332
15,distance,brute,30,1,234.94856
15,distance,brute,30,2,227.27332
15,distance,brute,40,1,234.94856
15,distance,brute,40,2,227.27332
15,distance,brute,50,1,234.94856
15,distance,brute,50,2,227.27332
15,distance,brute,100,1,234.94856
15,distance,brute,100,2,227.27332
20,uniform,auto,10,1,248.34680000000003
20,uniform,auto,10,2,235.22904000000003
20,uniform,auto,20,1,248.34680000000003
20,uniform,auto,20,2,235.22904000000003
20,uniform,auto,30,1,248.34680000000003
20,uniform,auto,30,2,235.22904000000003
20,uniform,auto,40,1,248.34680000000003
20,uniform,auto,40,2,235.22904000000003
20,uniform,auto,50,1,248.34680000000003
20,uniform,auto,50,2,235.22904000000003
20,uniform,auto,100,1,248.34680000000003
20,uniform,auto,100,2,235.22904000000003
20,uniform,ball_tree,10,1,248.34680000000003
20,uniform,ball_tree,10,2,235.22904000000003
20,uniform,ball_tree,20,1,248.34680000000003
20,uniform,ball_tree,20,2,235.22904000000003
20,uniform,ball_tree,30,1,248.34680000000003
20,uniform,ball_tree,30,2,235.22904000000003
20,uniform,ball_tree,40,1,248.34680000000003
20,uniform,ball_tree,40,2,235.22904000000003
20,uniform,ball_tree,50,1,248.34680000000003
20,uniform,ball_tree,50,2,235.22904000000003
20,uniform,ball_tree,100,1,248.34680000000003
20,uniform,ball_tree,100,2,235.22904000000003
20,uniform,kd_tree,10,1,248.34680000000003
20,uniform,kd_tree,10,2,235.22904000000003
20,uniform,kd_tree,20,1,248.34680000000003
20,uniform,kd_tree,20,2,235.22904000000003
20,uniform,kd_tree,30,1,248.34680000000003
20,uniform,kd_tree,30,2,235.22904000000003
20,uniform,kd_tree,40,1,248.34680000000003
20,uniform,kd_tree,40,2,235.22904000000003
20,uniform,kd_tree,50,1,248.34680000000003
20,uniform,kd_tree,50,2,235.22904000000003
20,uniform,kd_tree,100,1,248.34680000000003
20,uniform,kd_tree,100,2,235.22904000000003
20,uniform,brute,10,1,248.34680000000003
20,uniform,brute,10,2,235.22904000000003
20,uniform,brute,20,1,248.34680000000003
20,uniform,brute,20,2,235.22904000000003
20,uniform,brute,30,1,248.34680000000003
20,uniform,brute,30,2,235.22904000000003
20,uniform,brute,40,1,248.34680000000003
20,uniform,brute,40,2,235.22904000000003
20,uniform,brute,50,1,248.34680000000003
20,uniform,brute,50,2,235.22904000000003
20,uniform,brute,100,1,248.34680000000003
20,uniform,brute,100,2,235.22904000000003
20,distance,auto,10,1,244.41564
20,distance,auto,10,2,232.94368
20,distance,auto,20,1,244.41564
20,distance,auto,20,2,232.94368
20,distance,auto,30,1,244.41564
20,distance,auto,30,2,232.94368
20,distance,auto,40,1,244.41564
20,distance,auto,40,2,232.94368
20,distance,auto,50,1,244.41564
20,distance,auto,50,2,232.94368
20,distance,auto,100,1,244.41564
20,distance,auto,100,2,232.94368
20,distance,ball_tree,10,1,244.41564
20,distance,ball_tree,10,2,232.94368
20,distance,ball_tree,20,1,244.41564
20,distance,ball_tree,20,2,232.94368
20,distance,ball_tree,30,1,244.41564
20,distance,ball_tree,30,2,232.94368
20,distance,ball_tree,40,1,244.41564
20,distance,ball_tree,40,2,232.94368
20,distance,ball_tree,50,1,244.41564
20,distance,ball_tree,50,2,232.94368
20,distance,ball_tree,100,1,244.41564
20,distance,ball_tree,100,2,232.94368
20,distance,kd_tree,10,1,244.41564
20,distance,kd_tree,10,2,232.94368
20,distance,kd_tree,20,1,244.41564
20,distance,kd_tree,20,2,232.94368
20,distance,kd_tree,30,1,244.41564
20,distance,kd_tree,30,2,232.94368
20,distance,kd_tree,40,1,244.41564
20,distance,kd_tree,40,2,232.94368
20,distance,kd_tree,50,1,244.41564
20,distance,kd_tree,50,2,232.94368
20,distance,kd_tree,100,1,244.41564
20,distance,kd_tree,100,2,232.94368
20,distance,brute,10,1,244.41564
20,distance,brute,10,2,232.94368
20,distance,brute,20,1,244.41564
20,distance,brute,20,2,232.94368
20,distance,brute,30,1,244.41564
20,distance,brute,30,2,232.94368
20,distance,brute,40,1,244.41564
20,distance,brute,40,2,232.94368
20,distance,brute,50,1,244.41564
20,distance,brute,50,2,232.94368
20,distance,brute,100,1,244.41564
20,distance,brute,100,2,232.94368
